JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise	DateRglt	ModeRglt	NatOp	IdClient	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau LES PLANCHES RESTAURANT AVEC C 	         30,40	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau MASSON JJJ RESTAURANT AVEC CLI 	          0,00	         39,90	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau MASSON JJJ RESTAURANT AVEC CLI 	         39,90	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau SARMENT DE MONT RESTAURANT AVE 	         18,90	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau SARMENT DE MONT RESTAURANT AVE 	         86,40	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau SARMENT DE MONT RESTAURANT AVE 	          0,00	         86,40	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau SARMENT DE MONT RESTAURANT AVE 	          0,00	         18,90	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau SAS ATELIER GOUR RESTAURANT AV 	          0,00	         21,90	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau SAS ATELIER GOUR RESTAURANT AV 	         21,90	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau SOURIRE SAIGON RESTAURANT AVEC 	        100,00	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau SOURIRE SAIGON RESTAURANT AVEC 	          0,00	        100,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau UBER EATS AZQU HELP U RESTAURA 	         35,20	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau UBER EATS AZQU HELP U RESTAURA 	          0,00	         35,20	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau UBER EATS QIQMP HELP U RESTAUR 	         29,50	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau UBER EATS QIQMP HELP U RESTAUR 	          0,00	         29,50	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau UBER EATS ULKS HELP U RESTAURA 	         17,00	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau UBER EATS ULKS HELP U RESTAURA 	          0,00	         17,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau VAUX HALL RESTAURANT AVEC CLIE 	         30,00	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40124067	RESTAURANT AVEC CLIENTS       	       	       	1	20190101	A-Nouveau VAUX HALL RESTAURANT AVEC CLIE 	          0,00	         30,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau CONFÉRENCE LAROCHELLE CB SNCF 	          0,00	         15,60	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau CONFÉRENCE LAROCHELLE CB SNCF 	         15,60	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF INTERNET SNCF 	         21,80	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF INTERNET SNCF 	          0,00	         98,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF INTERNET SNCF 	          0,00	         22,60	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF INTERNET SNCF 	         74,00	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF INTERNET SNCF 	        190,00	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF INTERNET SNCF 	          0,00	         21,80	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF INTERNET SNCF 	          0,00	        168,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF INTERNET SNCF 	          0,00	         74,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF INTERNET SNCF 	          0,00	        190,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF INTERNET SNCF 	         22,60	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF INTERNET SNCF 	        168,00	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF INTERNET SNCF 	         98,00	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF SNCF 	         46,00	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF SNCF 	          0,00	         46,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF SNCF 	          0,00	         21,80	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127440	SNCF                          	       	       	1	20190101	A-Nouveau SNCF SNCF 	         21,80	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127918	GITHUB                        	       	       	1	20190101	A-Nouveau GITHUB COM GITHUB 	          0,00	        549,77	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127918	GITHUB                        	       	       	1	20190101	A-Nouveau GITHUB COM GITHUB 	        549,77	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127928	PLATEFORME - TWILIO           	       	       	1	20190101	A-Nouveau TWILIO BBBTPFMV PLATEFORME - T 	         17,73	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127928	PLATEFORME - TWILIO           	       	       	1	20190101	A-Nouveau TWILIO BBBTPFMV PLATEFORME - T 	          0,00	         17,73	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127928	PLATEFORME - TWILIO           	       	       	1	20190101	A-Nouveau TWILIO EFDBOQDTS PLATEFORME - 	        310,88	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127928	PLATEFORME - TWILIO           	       	       	1	20190101	A-Nouveau TWILIO EFDBOQDTS PLATEFORME - 	          0,00	        310,88	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127928	PLATEFORME - TWILIO           	       	       	1	20190101	A-Nouveau TWILIO JQPVUEJR PLATEFORME - T 	          0,00	         17,58	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127928	PLATEFORME - TWILIO           	       	       	1	20190101	A-Nouveau TWILIO JQPVUEJR PLATEFORME - T 	         17,58	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127928	PLATEFORME - TWILIO           	       	       	1	20190101	A-Nouveau TWILIO JRDGKEMP PLATEFORME - T 	          0,00	        311,19	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127928	PLATEFORME - TWILIO           	       	       	1	20190101	A-Nouveau TWILIO JRDGKEMP PLATEFORME - T 	        311,19	          0,00	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127935	AMAZON PRIME                  	       	       	1	20190101	A-Nouveau AMAZON PRIME AMAZON PRIME 	          0,00	          5,99	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127935	AMAZON PRIME                  	       	       	1	20190101	A-Nouveau AMAZON PRIME AMAZON PRIME 	          0,00	          5,99	   			              	EUR	      	       	       	       	
AN	A-NOUVEAUX 	                               AN0000001	20190101	  40127935	AMAZON PRIME                  	       	       	1	20190101	A-Nouveau AMAZON PRIME AMAZON PRIME 	          5,99	          0,00	   			              	EUR	      	       	       	       	
